,User_id,Item_id,Rating,user,item,rating
5272,U005273,['H001279'],1.0,5272,1621,1.0
5273,U005274,['H000871'],4.0,5273,1132,4.0
5274,U005275,['H000858'],5.0,5274,1108,5.0
5275,U005276,['H000858'],5.0,5275,1108,5.0
5276,U005277,['H000858'],5.0,5276,1108,5.0
5277,U005278,['H000858'],5.0,5277,1108,5.0
5278,U005279,['H000858'],5.0,5278,1108,5.0
5279,U005280,"['H000858', 'H000797']",4.5,5279,1107,4.5
5280,U005281,['H000858'],5.0,5280,1108,5.0
5281,U005282,['H000858'],5.0,5281,1108,5.0
5282,U005283,['H000858'],5.0,5282,1108,5.0
5283,U005284,['H000858'],5.0,5283,1108,5.0
5284,U005285,"['H000858', 'H000648']",4.65,5284,1106,4.65
5285,U005286,['H000858'],5.0,5285,1108,5.0
5286,U005287,['H000858'],5.0,5286,1108,5.0
5287,U005288,['H000858'],5.0,5287,1108,5.0
5288,U005289,['H000858'],5.0,5288,1108,5.0
5289,U005290,['H000858'],5.0,5289,1108,5.0
5290,U005291,['H000858'],5.0,5290,1108,5.0
5291,U005292,['H000858'],5.0,5291,1108,5.0
5292,U005293,['H000858'],5.0,5292,1108,5.0
5293,U005294,['H000858'],5.0,5293,1108,5.0
5294,U005295,['H000858'],5.0,5294,1108,5.0
5295,U005296,['H000858'],5.0,5295,1108,5.0
5296,U005297,['H000858'],5.0,5296,1108,5.0
5297,U005298,['H000858'],5.0,5297,1108,5.0
5298,U005299,['H000858'],5.0,5298,1108,5.0
5299,U005300,['H000858'],5.0,5299,1108,5.0
5300,U005301,['H000858'],5.0,5300,1108,5.0
5301,U005302,['H000858'],5.0,5301,1108,5.0
5302,U005303,['H000858'],5.0,5302,1108,5.0
5303,U005304,['H000942'],3.4,5303,1222,3.4
5304,U005305,['H000942'],3.4,5304,1222,3.4
5305,U005306,['H000942'],3.4,5305,1222,3.4
5306,U005307,['H000942'],3.4,5306,1222,3.4
5307,U005308,['H001105'],5.0,5307,1423,5.0
5308,U005309,['H000961'],5.0,5308,1245,5.0
5309,U005310,['H000961'],5.0,5309,1245,5.0
5310,U005311,['H000961'],5.0,5310,1245,5.0
5311,U005312,['H000961'],5.0,5311,1245,5.0
5312,U005313,['H000961'],5.0,5312,1245,5.0
5313,U005314,['H000961'],5.0,5313,1245,5.0
5314,U005315,['H000961'],5.0,5314,1245,5.0
5315,U005316,['H000961'],5.0,5315,1245,5.0
5316,U005317,['H000961'],5.0,5316,1245,5.0
5317,U005318,['H000961'],5.0,5317,1245,5.0
5318,U005319,['H000961'],5.0,5318,1245,5.0
5319,U005320,"['H001035', 'H001035']",4.4,5319,1341,4.4
5320,U005321,['H001035'],4.4,5320,1342,4.4
5321,U005322,['H001035'],4.4,5321,1342,4.4
5322,U005323,['H001035'],4.4,5322,1342,4.4
5323,U005324,['H001035'],4.4,5323,1342,4.4
5324,U005325,['H001035'],4.4,5324,1342,4.4
5325,U005326,['H000183'],3.2,5325,228,3.2
5326,U005327,['H000183'],3.2,5326,228,3.2
5327,U005328,['H000832'],4.0,5327,1070,4.0
5328,U005329,['H000832'],4.0,5328,1070,4.0
5329,U005330,['H000832'],4.0,5329,1070,4.0
5330,U005331,['H000832'],4.0,5330,1070,4.0
5331,U005332,['H000832'],4.0,5331,1070,4.0
5332,U005333,['H000832'],4.0,5332,1070,4.0
5333,U005334,['H000832'],4.0,5333,1070,4.0
5334,U005335,['H000832'],4.0,5334,1070,4.0
5335,U005336,['H000832'],4.0,5335,1070,4.0
5336,U005337,['H000832'],4.0,5336,1070,4.0
5337,U005338,['H000832'],4.0,5337,1070,4.0
5338,U005339,['H000832'],4.0,5338,1070,4.0
5339,U005340,"['H000832', 'H000976', 'H000763']",3.1666666666666665,5339,1069,3.1666667
5340,U005341,['H000832'],4.0,5340,1070,4.0
5341,U005342,['H000832'],4.0,5341,1070,4.0
5342,U005343,['H000832'],4.0,5342,1070,4.0
5343,U005344,['H000832'],4.0,5343,1070,4.0
5344,U005345,['H000832'],4.0,5344,1070,4.0
5345,U005346,['H000832'],4.0,5345,1070,4.0
5346,U005347,['H000832'],4.0,5346,1070,4.0
5347,U005348,['H000832'],4.0,5347,1070,4.0
5348,U005349,['H000832'],4.0,5348,1070,4.0
5349,U005350,['H000832'],4.0,5349,1070,4.0
5350,U005351,['H000832'],4.0,5350,1070,4.0
5351,U005352,['H000832'],4.0,5351,1070,4.0
5352,U005353,['H000832'],4.0,5352,1070,4.0
5353,U005354,['H000832'],4.0,5353,1070,4.0
5354,U005355,['H000832'],4.0,5354,1070,4.0
5355,U005356,['H000832'],4.0,5355,1070,4.0
5356,U005357,['H000832'],4.0,5356,1070,4.0
5357,U005358,['H000832'],4.0,5357,1070,4.0
5358,U005359,['H000832'],4.0,5358,1070,4.0
5359,U005360,['H000832'],4.0,5359,1070,4.0
5360,U005361,['H000832'],4.0,5360,1070,4.0
5361,U005362,['H000832'],4.0,5361,1070,4.0
5362,U005363,['H000832'],4.0,5362,1070,4.0
5363,U005364,['H000832'],4.0,5363,1070,4.0
5364,U005365,['H000832'],4.0,5364,1070,4.0
5365,U005366,['H000832'],4.0,5365,1070,4.0
5366,U005367,['H000832'],4.0,5366,1070,4.0
5367,U005368,['H000832'],4.0,5367,1070,4.0
5368,U005369,['H000832'],4.0,5368,1070,4.0
5369,U005370,"['H000832', 'H000832']",4.0,5369,1068,4.0
5370,U005371,['H000832'],4.0,5370,1070,4.0
5371,U005372,['H000832'],4.0,5371,1070,4.0
5372,U005373,['H000832'],4.0,5372,1070,4.0
5373,U005374,['H000832'],4.0,5373,1070,4.0
5374,U005375,['H000832'],4.0,5374,1070,4.0
5375,U005376,['H000832'],4.0,5375,1070,4.0
5376,U005377,['H000832'],4.0,5376,1070,4.0
5377,U005378,['H000832'],4.0,5377,1070,4.0
5378,U005379,['H000832'],4.0,5378,1070,4.0
5379,U005380,['H000832'],4.0,5379,1070,4.0
5380,U005381,['H000832'],4.0,5380,1070,4.0
5381,U005382,['H000832'],4.0,5381,1070,4.0
5382,U005383,['H000832'],4.0,5382,1070,4.0
5383,U005384,['H000832'],4.0,5383,1070,4.0
5384,U005385,['H000832'],4.0,5384,1070,4.0
5385,U005386,['H000832'],4.0,5385,1070,4.0
5386,U005387,['H000832'],4.0,5386,1070,4.0
5387,U005388,['H000832'],4.0,5387,1070,4.0
5388,U005389,['H000832'],4.0,5388,1070,4.0
5389,U005390,['H000832'],4.0,5389,1070,4.0
5390,U005391,['H000832'],4.0,5390,1070,4.0
5391,U005392,['H000832'],4.0,5391,1070,4.0
5392,U005393,['H000832'],4.0,5392,1070,4.0
5393,U005394,['H000832'],4.0,5393,1070,4.0
5394,U005395,['H000832'],4.0,5394,1070,4.0
5395,U005396,['H000832'],4.0,5395,1070,4.0
5396,U005397,['H000832'],4.0,5396,1070,4.0
5397,U005398,['H000832'],4.0,5397,1070,4.0
5398,U005399,['H000832'],4.0,5398,1070,4.0
5399,U005400,['H000832'],4.0,5399,1070,4.0
5400,U005401,['H000832'],4.0,5400,1070,4.0
5401,U005402,['H000832'],4.0,5401,1070,4.0
5402,U005403,['H000832'],4.0,5402,1070,4.0
5403,U005404,['H000832'],4.0,5403,1070,4.0
5404,U005405,['H000832'],4.0,5404,1070,4.0
5405,U005406,['H000832'],4.0,5405,1070,4.0
5406,U005407,['H000832'],4.0,5406,1070,4.0
5407,U005408,['H000832'],4.0,5407,1070,4.0
5408,U005409,['H000832'],4.0,5408,1070,4.0
5409,U005410,['H000832'],4.0,5409,1070,4.0
5410,U005411,['H000832'],4.0,5410,1070,4.0
5411,U005412,['H000832'],4.0,5411,1070,4.0
5412,U005413,['H000832'],4.0,5412,1070,4.0
5413,U005414,['H000832'],4.0,5413,1070,4.0
5414,U005415,['H000910'],4.0,5414,1181,4.0
5415,U005416,['H000621'],3.0,5415,789,3.0
5416,U005417,['H000621'],3.0,5416,789,3.0
5417,U005418,['H000621'],3.0,5417,789,3.0
5418,U005419,['H000621'],3.0,5418,789,3.0
5419,U005420,['H000621'],3.0,5419,789,3.0
5420,U005421,['H000621'],3.0,5420,789,3.0
5421,U005422,['H000621'],3.0,5421,789,3.0
5422,U005423,['H000621'],3.0,5422,789,3.0
5423,U005424,['H000621'],3.0,5423,789,3.0
5424,U005425,['H000621'],3.0,5424,789,3.0
5425,U005426,['H000621'],3.0,5425,789,3.0
5426,U005427,['H000621'],3.0,5426,789,3.0
5427,U005428,['H000621'],3.0,5427,789,3.0
5428,U005429,['H000621'],3.0,5428,789,3.0
5429,U005430,['H000621'],3.0,5429,789,3.0
5430,U005431,['H000621'],3.0,5430,789,3.0
5431,U005432,['H000621'],3.0,5431,789,3.0
5432,U005433,['H000621'],3.0,5432,789,3.0
5433,U005434,['H000621'],3.0,5433,789,3.0
5434,U005435,['H000621'],3.0,5434,789,3.0
5435,U005436,['H000621'],3.0,5435,789,3.0
5436,U005437,['H000621'],3.0,5436,789,3.0
5437,U005438,['H000621'],3.0,5437,789,3.0
5438,U005439,['H000621'],3.0,5438,789,3.0
5439,U005440,['H000621'],3.0,5439,789,3.0
5440,U005441,['H000621'],3.0,5440,789,3.0
5441,U005442,['H000621'],3.0,5441,789,3.0
5442,U005443,['H000621'],3.0,5442,789,3.0
5443,U005444,['H000621'],3.0,5443,789,3.0
5444,U005445,['H000621'],3.0,5444,789,3.0
5445,U005446,['H000621'],3.0,5445,789,3.0
5446,U005447,['H000621'],3.0,5446,789,3.0
5447,U005448,['H000621'],3.0,5447,789,3.0
5448,U005449,['H000621'],3.0,5448,789,3.0
5449,U005450,['H000621'],3.0,5449,789,3.0
5450,U005451,['H000621'],3.0,5450,789,3.0
5451,U005452,['H000621'],3.0,5451,789,3.0
5452,U005453,['H000621'],3.0,5452,789,3.0
5453,U005454,['H000621'],3.0,5453,789,3.0
5454,U005455,['H000621'],3.0,5454,789,3.0
5455,U005456,['H000621'],3.0,5455,789,3.0
5456,U005457,['H000621'],3.0,5456,789,3.0
5457,U005458,['H000621'],3.0,5457,789,3.0
5458,U005459,['H000621'],3.0,5458,789,3.0
5459,U005460,['H000621'],3.0,5459,789,3.0
5460,U005461,['H000621'],3.0,5460,789,3.0
5461,U005462,['H000621'],3.0,5461,789,3.0
5462,U005463,['H000621'],3.0,5462,789,3.0
5463,U005464,['H000621'],3.0,5463,789,3.0
5464,U005465,['H000621'],3.0,5464,789,3.0
5465,U005466,['H000621'],3.0,5465,789,3.0
5466,U005467,['H000621'],3.0,5466,789,3.0
5467,U005468,['H000621'],3.0,5467,789,3.0
5468,U005469,['H000621'],3.0,5468,789,3.0
5469,U005470,['H000621'],3.0,5469,789,3.0
5470,U005471,['H000621'],3.0,5470,789,3.0
5471,U005472,"['H000621', 'H000509']",3.5,5471,788,3.5
5472,U005473,['H000621'],3.0,5472,789,3.0
5473,U005474,['H000621'],3.0,5473,789,3.0
5474,U005475,['H000621'],3.0,5474,789,3.0
5475,U005476,['H000621'],3.0,5475,789,3.0
5476,U005477,['H000621'],3.0,5476,789,3.0
5477,U005478,['H000621'],3.0,5477,789,3.0
5478,U005479,['H000621'],3.0,5478,789,3.0
5479,U005480,['H000621'],3.0,5479,789,3.0
5480,U005481,['H000621'],3.0,5480,789,3.0
5481,U005482,['H000621'],3.0,5481,789,3.0
5482,U005483,['H000621'],3.0,5482,789,3.0
5483,U005484,['H000621'],3.0,5483,789,3.0
5484,U005485,['H000621'],3.0,5484,789,3.0
5485,U005486,['H000621'],3.0,5485,789,3.0
5486,U005487,['H000621'],3.0,5486,789,3.0
5487,U005488,['H000277'],5.0,5487,336,5.0
5488,U005489,['H000445'],3.0,5488,556,3.0
5489,U005490,['H000445'],3.0,5489,556,3.0
5490,U005491,['H000445'],3.0,5490,556,3.0
5491,U005492,['H000445'],3.0,5491,556,3.0
5492,U005493,['H000445'],3.0,5492,556,3.0
5493,U005494,['H000445'],3.0,5493,556,3.0
5494,U005495,['H000445'],3.0,5494,556,3.0
5495,U005496,['H000445'],3.0,5495,556,3.0
5496,U005497,['H001053'],4.4,5496,1365,4.4
5497,U005498,['H000514'],4.0,5497,659,4.0
5498,U005499,['H000748'],3.8,5498,949,3.8
5499,U005500,['H000748'],3.8,5499,949,3.8
5500,U005501,['H000748'],3.8,5500,949,3.8
5501,U005502,['H000748'],3.8,5501,949,3.8
5502,U005503,['H000748'],3.8,5502,949,3.8
5503,U005504,['H000748'],3.8,5503,949,3.8
5504,U005505,['H000748'],3.8,5504,949,3.8
5505,U005506,['H000748'],3.8,5505,949,3.8
5506,U005507,['H000748'],3.8,5506,949,3.8
5507,U005508,['H000748'],3.8,5507,949,3.8
5508,U005509,['H000748'],3.8,5508,949,3.8
5509,U005510,['H000748'],3.8,5509,949,3.8
5510,U005511,['H000748'],3.8,5510,949,3.8
5511,U005512,['H000748'],3.8,5511,949,3.8
5512,U005513,['H000748'],3.8,5512,949,3.8
5513,U005514,['H000748'],3.8,5513,949,3.8
5514,U005515,['H000748'],3.8,5514,949,3.8
5515,U005516,['H000748'],3.8,5515,949,3.8
5516,U005517,['H000748'],3.8,5516,949,3.8
5517,U005518,['H000748'],3.8,5517,949,3.8
5518,U005519,['H000748'],3.8,5518,949,3.8
5519,U005520,['H000748'],3.8,5519,949,3.8
5520,U005521,['H000748'],3.8,5520,949,3.8
5521,U005522,['H000748'],3.8,5521,949,3.8
5522,U005523,['H000748'],3.8,5522,949,3.8
5523,U005524,['H000748'],3.8,5523,949,3.8
5524,U005525,['H000748'],3.8,5524,949,3.8
5525,U005526,['H000748'],3.8,5525,949,3.8
5526,U005527,['H000748'],3.8,5526,949,3.8
5527,U005528,['H000748'],3.8,5527,949,3.8
5528,U005529,['H000748'],3.8,5528,949,3.8
5529,U005530,['H000748'],3.8,5529,949,3.8
5530,U005531,['H000748'],3.8,5530,949,3.8
5531,U005532,['H000748'],3.8,5531,949,3.8
5532,U005533,['H000748'],3.8,5532,949,3.8
5533,U005534,['H000748'],3.8,5533,949,3.8
5534,U005535,['H000748'],3.8,5534,949,3.8
5535,U005536,['H000748'],3.8,5535,949,3.8
5536,U005537,['H000748'],3.8,5536,949,3.8
5537,U005538,['H000748'],3.8,5537,949,3.8
5538,U005539,"['H000748', 'H000973']",2.9,5538,948,2.9
5539,U005540,['H000748'],3.8,5539,949,3.8
5540,U005541,['H000748'],3.8,5540,949,3.8
5541,U005542,['H000748'],3.8,5541,949,3.8
5542,U005543,['H000748'],3.8,5542,949,3.8
5543,U005544,['H000748'],3.8,5543,949,3.8
5544,U005545,['H000748'],3.8,5544,949,3.8
5545,U005546,['H000748'],3.8,5545,949,3.8
5546,U005547,['H000748'],3.8,5546,949,3.8
5547,U005548,['H000748'],3.8,5547,949,3.8
5548,U005549,['H000748'],3.8,5548,949,3.8
5549,U005550,['H000748'],3.8,5549,949,3.8
5550,U005551,['H000748'],3.8,5550,949,3.8
5551,U005552,['H000748'],3.8,5551,949,3.8
5552,U005553,['H000748'],3.8,5552,949,3.8
5553,U005554,['H000748'],3.8,5553,949,3.8
5554,U005555,['H000748'],3.8,5554,949,3.8
5555,U005556,['H000748'],3.8,5555,949,3.8
5556,U005557,['H000748'],3.8,5556,949,3.8
5557,U005558,['H000748'],3.8,5557,949,3.8
5558,U005559,['H000748'],3.8,5558,949,3.8
5559,U005560,['H000748'],3.8,5559,949,3.8
5560,U005561,['H000748'],3.8,5560,949,3.8
5561,U005562,['H000748'],3.8,5561,949,3.8
5562,U005563,['H000748'],3.8,5562,949,3.8
5563,U005564,['H000748'],3.8,5563,949,3.8
5564,U005565,['H000748'],3.8,5564,949,3.8
5565,U005566,['H000748'],3.8,5565,949,3.8
5566,U005567,['H000748'],3.8,5566,949,3.8
5567,U005568,['H000748'],3.8,5567,949,3.8
5568,U005569,['H000748'],3.8,5568,949,3.8
5569,U005570,['H000748'],3.8,5569,949,3.8
5570,U005571,['H000748'],3.8,5570,949,3.8
5571,U005572,['H000748'],3.8,5571,949,3.8
5572,U005573,['H000748'],3.8,5572,949,3.8
5573,U005574,['H000748'],3.8,5573,949,3.8
5574,U005575,['H000748'],3.8,5574,949,3.8
5575,U005576,['H000748'],3.8,5575,949,3.8
5576,U005577,['H000748'],3.8,5576,949,3.8
5577,U005578,['H000748'],3.8,5577,949,3.8
5578,U005579,['H000748'],3.8,5578,949,3.8
5579,U005580,['H000748'],3.8,5579,949,3.8
5580,U005581,['H000748'],3.8,5580,949,3.8
5581,U005582,['H000748'],3.8,5581,949,3.8
5582,U005583,['H000748'],3.8,5582,949,3.8
5583,U005584,['H000748'],3.8,5583,949,3.8
5584,U005585,['H000748'],3.8,5584,949,3.8
5585,U005586,['H000748'],3.8,5585,949,3.8
5586,U005587,"['H000748', 'H000763']",3.65,5586,947,3.65
5587,U005588,['H000748'],3.8,5587,949,3.8
5588,U005589,['H000748'],3.8,5588,949,3.8
5589,U005590,['H000748'],3.8,5589,949,3.8
5590,U005591,['H000440'],4.0,5590,550,4.0
5591,U005592,['H000440'],4.0,5591,550,4.0
5592,U005593,['H000440'],4.0,5592,550,4.0
5593,U005594,['H000440'],4.0,5593,550,4.0
5594,U005595,['H000440'],4.0,5594,550,4.0
5595,U005596,['H000440'],4.0,5595,550,4.0
5596,U005597,['H000440'],4.0,5596,550,4.0
5597,U005598,['H000440'],4.0,5597,550,4.0
5598,U005599,['H000440'],4.0,5598,550,4.0
5599,U005600,['H000440'],4.0,5599,550,4.0
5600,U005601,['H000440'],4.0,5600,550,4.0
5601,U005602,['H000440'],4.0,5601,550,4.0
5602,U005603,['H000440'],4.0,5602,550,4.0
5603,U005604,['H000440'],4.0,5603,550,4.0
5604,U005605,['H000440'],4.0,5604,550,4.0
5605,U005606,['H000440'],4.0,5605,550,4.0
5606,U005607,['H000440'],4.0,5606,550,4.0
5607,U005608,['H000440'],4.0,5607,550,4.0
5608,U005609,['H000440'],4.0,5608,550,4.0
5609,U005610,['H000440'],4.0,5609,550,4.0
5610,U005611,['H000440'],4.0,5610,550,4.0
5611,U005612,['H000440'],4.0,5611,550,4.0
5612,U005613,['H000440'],4.0,5612,550,4.0
5613,U005614,['H000440'],4.0,5613,550,4.0
5614,U005615,['H000440'],4.0,5614,550,4.0
5615,U005616,['H000440'],4.0,5615,550,4.0
5616,U005617,['H000440'],4.0,5616,550,4.0
5617,U005618,['H000440'],4.0,5617,550,4.0
5618,U005619,['H000440'],4.0,5618,550,4.0
5619,U005620,['H000440'],4.0,5619,550,4.0
5620,U005621,['H000440'],4.0,5620,550,4.0
5621,U005622,['H000440'],4.0,5621,550,4.0
5622,U005623,['H000440'],4.0,5622,550,4.0
5623,U005624,['H000440'],4.0,5623,550,4.0
5624,U005625,['H000440'],4.0,5624,550,4.0
5625,U005626,['H000440'],4.0,5625,550,4.0
5626,U005627,['H000440'],4.0,5626,550,4.0
5627,U005628,['H000440'],4.0,5627,550,4.0
5628,U005629,['H000440'],4.0,5628,550,4.0
5629,U005630,['H000440'],4.0,5629,550,4.0
5630,U005631,['H000440'],4.0,5630,550,4.0
5631,U005632,['H000440'],4.0,5631,550,4.0
5632,U005633,['H000440'],4.0,5632,550,4.0
5633,U005634,['H000440'],4.0,5633,550,4.0
5634,U005635,['H000440'],4.0,5634,550,4.0
5635,U005636,['H000440'],4.0,5635,550,4.0
5636,U005637,['H000440'],4.0,5636,550,4.0
5637,U005638,['H000440'],4.0,5637,550,4.0
5638,U005639,['H000440'],4.0,5638,550,4.0
5639,U005640,['H000440'],4.0,5639,550,4.0
5640,U005641,['H000440'],4.0,5640,550,4.0
5641,U005642,['H000440'],4.0,5641,550,4.0
5642,U005643,['H000440'],4.0,5642,550,4.0
5643,U005644,['H000440'],4.0,5643,550,4.0
5644,U005645,['H000440'],4.0,5644,550,4.0
5645,U005646,['H000680'],3.1,5645,869,3.1
5646,U005647,['H000004'],4.0,5646,9,4.0
5647,U005648,['H000004'],4.0,5647,9,4.0
5648,U005649,"['H000004', 'H001080']",4.0,5648,8,4.0
5649,U005650,['H000004'],4.0,5649,9,4.0
5650,U005651,['H000004'],4.0,5650,9,4.0
5651,U005652,['H000004'],4.0,5651,9,4.0
5652,U005653,['H000004'],4.0,5652,9,4.0
5653,U005654,['H000004'],4.0,5653,9,4.0
5654,U005655,['H000004'],4.0,5654,9,4.0
5655,U005656,['H000004'],4.0,5655,9,4.0
5656,U005657,['H000004'],4.0,5656,9,4.0
5657,U005658,['H000004'],4.0,5657,9,4.0
5658,U005659,['H000004'],4.0,5658,9,4.0
5659,U005660,['H000004'],4.0,5659,9,4.0
5660,U005661,['H000004'],4.0,5660,9,4.0
5661,U005662,['H000004'],4.0,5661,9,4.0
5662,U005663,['H000004'],4.0,5662,9,4.0
5663,U005664,['H000004'],4.0,5663,9,4.0
5664,U005665,['H000004'],4.0,5664,9,4.0
5665,U005666,['H000004'],4.0,5665,9,4.0
5666,U005667,['H000004'],4.0,5666,9,4.0
5667,U005668,['H000004'],4.0,5667,9,4.0
5668,U005669,['H000004'],4.0,5668,9,4.0
5669,U005670,['H000004'],4.0,5669,9,4.0
5670,U005671,['H000004'],4.0,5670,9,4.0
5671,U005672,['H000004'],4.0,5671,9,4.0
5672,U005673,['H000004'],4.0,5672,9,4.0
5673,U005674,['H000004'],4.0,5673,9,4.0
5674,U005675,['H000004'],4.0,5674,9,4.0
5675,U005676,['H000004'],4.0,5675,9,4.0
5676,U005677,['H000004'],4.0,5676,9,4.0
5677,U005678,['H000004'],4.0,5677,9,4.0
5678,U005679,['H000004'],4.0,5678,9,4.0
5679,U005680,['H000004'],4.0,5679,9,4.0
5680,U005681,['H000004'],4.0,5680,9,4.0
5681,U005682,"['H000004', 'H000991']",3.85,5681,7,3.85
5682,U005683,['H000004'],4.0,5682,9,4.0
5683,U005684,['H000004'],4.0,5683,9,4.0
5684,U005685,['H000004'],4.0,5684,9,4.0
5685,U005686,['H000004'],4.0,5685,9,4.0
5686,U005687,['H000004'],4.0,5686,9,4.0
5687,U005688,['H000004'],4.0,5687,9,4.0
5688,U005689,['H000004'],4.0,5688,9,4.0
5689,U005690,['H000004'],4.0,5689,9,4.0
5690,U005691,['H000004'],4.0,5690,9,4.0
5691,U005692,['H000004'],4.0,5691,9,4.0
5692,U005693,['H000004'],4.0,5692,9,4.0
5693,U005694,['H000004'],4.0,5693,9,4.0
5694,U005695,['H000004'],4.0,5694,9,4.0
5695,U005696,"['H000004', 'H000555']",4.5,5695,6,4.5
5696,U005697,['H000004'],4.0,5696,9,4.0
5697,U005698,['H000004'],4.0,5697,9,4.0
5698,U005699,['H000004'],4.0,5698,9,4.0
5699,U005700,['H000004'],4.0,5699,9,4.0
5700,U005701,['H000004'],4.0,5700,9,4.0
5701,U005702,['H000004'],4.0,5701,9,4.0
5702,U005703,['H000004'],4.0,5702,9,4.0
5703,U005704,['H000004'],4.0,5703,9,4.0
5704,U005705,['H000004'],4.0,5704,9,4.0
5705,U005706,"['H000004', 'H000004']",4.0,5705,5,4.0
5706,U005707,['H000004'],4.0,5706,9,4.0
5707,U005708,['H000004'],4.0,5707,9,4.0
5708,U005709,['H000004'],4.0,5708,9,4.0
5709,U005710,['H000004'],4.0,5709,9,4.0
5710,U005711,['H000004'],4.0,5710,9,4.0
5711,U005712,['H000004'],4.0,5711,9,4.0
5712,U005713,['H000004'],4.0,5712,9,4.0
5713,U005714,['H000004'],4.0,5713,9,4.0
5714,U005715,['H000004'],4.0,5714,9,4.0
5715,U005716,['H000004'],4.0,5715,9,4.0
5716,U005717,['H000004'],4.0,5716,9,4.0
5717,U005718,['H000004'],4.0,5717,9,4.0
5718,U005719,['H000004'],4.0,5718,9,4.0
5719,U005720,['H000004'],4.0,5719,9,4.0
5720,U005721,['H000004'],4.0,5720,9,4.0
5721,U005722,['H000004'],4.0,5721,9,4.0
5722,U005723,['H000004'],4.0,5722,9,4.0
5723,U005724,['H000004'],4.0,5723,9,4.0
5724,U005725,['H000004'],4.0,5724,9,4.0
5725,U005726,['H000004'],4.0,5725,9,4.0
5726,U005727,['H000004'],4.0,5726,9,4.0
5727,U005728,['H000004'],4.0,5727,9,4.0
5728,U005729,['H000004'],4.0,5728,9,4.0
5729,U005730,['H000004'],4.0,5729,9,4.0
5730,U005731,['H000004'],4.0,5730,9,4.0
5731,U005732,['H000004'],4.0,5731,9,4.0
5732,U005733,['H000004'],4.0,5732,9,4.0
5733,U005734,['H000004'],4.0,5733,9,4.0
5734,U005735,['H000004'],4.0,5734,9,4.0
5735,U005736,['H000004'],4.0,5735,9,4.0
5736,U005737,['H000004'],4.0,5736,9,4.0
5737,U005738,['H000004'],4.0,5737,9,4.0
5738,U005739,['H000004'],4.0,5738,9,4.0
5739,U005740,['H000004'],4.0,5739,9,4.0
5740,U005741,['H000004'],4.0,5740,9,4.0
5741,U005742,['H000004'],4.0,5741,9,4.0
5742,U005743,['H000004'],4.0,5742,9,4.0
5743,U005744,['H000004'],4.0,5743,9,4.0
5744,U005745,['H000004'],4.0,5744,9,4.0
5745,U005746,['H000004'],4.0,5745,9,4.0
5746,U005747,['H000004'],4.0,5746,9,4.0
5747,U005748,['H000916'],5.0,5747,1190,5.0
5748,U005749,['H000591'],2.5,5748,750,2.5
5749,U005750,['H001236'],3.0,5749,1575,3.0
5750,U005751,['H001236'],3.0,5750,1575,3.0
5751,U005752,['H001236'],3.0,5751,1575,3.0
5752,U005753,['H000911'],5.0,5752,1184,5.0
5753,U005754,['H000911'],5.0,5753,1184,5.0
5754,U005755,['H000911'],5.0,5754,1184,5.0
5755,U005756,['H000911'],5.0,5755,1184,5.0
5756,U005757,['H000911'],5.0,5756,1184,5.0
5757,U005758,['H000911'],5.0,5757,1184,5.0
5758,U005759,['H000911'],5.0,5758,1184,5.0
5759,U005760,['H000911'],5.0,5759,1184,5.0
5760,U005761,['H000911'],5.0,5760,1184,5.0
5761,U005762,['H000911'],5.0,5761,1184,5.0
5762,U005763,['H000911'],5.0,5762,1184,5.0
5763,U005764,['H000911'],5.0,5763,1184,5.0
5764,U005765,['H000911'],5.0,5764,1184,5.0
5765,U005766,['H000911'],5.0,5765,1184,5.0
5766,U005767,['H000911'],5.0,5766,1184,5.0
5767,U005768,['H000911'],5.0,5767,1184,5.0
5768,U005769,['H000911'],5.0,5768,1184,5.0
5769,U005770,['H000911'],5.0,5769,1184,5.0
5770,U005771,['H000911'],5.0,5770,1184,5.0
5771,U005772,['H000911'],5.0,5771,1184,5.0
5772,U005773,"['H000911', 'H000929', 'H000860']",3.6666666666666665,5772,1183,3.6666667
5773,U005774,['H000911'],5.0,5773,1184,5.0
5774,U005775,['H000911'],5.0,5774,1184,5.0
5775,U005776,['H000911'],5.0,5775,1184,5.0
5776,U005777,['H000911'],5.0,5776,1184,5.0
5777,U005778,['H000911'],5.0,5777,1184,5.0
5778,U005779,['H000911'],5.0,5778,1184,5.0
5779,U005780,['H000911'],5.0,5779,1184,5.0
5780,U005781,['H000911'],5.0,5780,1184,5.0
5781,U005782,['H000911'],5.0,5781,1184,5.0
5782,U005783,['H000911'],5.0,5782,1184,5.0
5783,U005784,['H000911'],5.0,5783,1184,5.0
5784,U005785,['H000911'],5.0,5784,1184,5.0
5785,U005786,['H000911'],5.0,5785,1184,5.0
5786,U005787,['H000911'],5.0,5786,1184,5.0
5787,U005788,['H000911'],5.0,5787,1184,5.0
5788,U005789,['H000911'],5.0,5788,1184,5.0
5789,U005790,['H000911'],5.0,5789,1184,5.0
5790,U005791,['H000911'],5.0,5790,1184,5.0
5791,U005792,['H000911'],5.0,5791,1184,5.0
5792,U005793,['H000911'],5.0,5792,1184,5.0
5793,U005794,"['H000911', 'H000911']",5.0,5793,1182,5.0
5794,U005795,['H000911'],5.0,5794,1184,5.0
5795,U005796,['H000911'],5.0,5795,1184,5.0
5796,U005797,['H000911'],5.0,5796,1184,5.0
